month,SANTA CRUZ AMA,SAN BERNARDINO VALLEY,SAN RAFAEL,TIGER WASH,VIRGIN RIVER,SHIVWITS PLATEAU,KANAB PLATEAU,LITTLE COLORADO RIVER PLATEAU,PARIA,GRAND WASH,COCONINO PLATEAU,HUALAPAI VALLEY INA,MEADVIEW,DETRITAL VALLEY,LAKE MOHAVE,PEACH SPRINGS,VERDE RIVER,BIG SANDY,SACRAMENTO VALLEY,JOSEPH CITY INA,BILL WILLIAMS,PRESCOTT AMA,LAKE HAVASU,AGUA FRIA,UPPER HASSAYAMPA,TONTO CREEK,SALT RIVER,PARKER,BUTLER VALLEY,MCMULLEN VALLEY,PHOENIX AMA,RANEGRAS PLAIN,MORENCI,HARQUAHALA INA,SAFFORD,LOWER GILA,BONITA CREEK,LOWER SAN PEDRO,PINAL AMA,DRIPPING SPRING WASH,GILA BEND,DONNELLY WASH,DUNCAN VALLEY,ARAVAIPA CANYON,YUMA,TUCSON AMA,WILLCOX AMA,SAN SIMON WASH,UPPER SAN PEDRO,WESTERN MEXICAN DRAINAGE,CIENEGA CREEK,DOUGLAS AMA
1,0.3160455119018677,-0.14844355574160167,0.2472719223972487,0.4095519971666981,0.06499569357334965,0.06744443359849929,0.1292370437541073,0.0601374546137121,0.06621663150962365,0.10703125570207724,0.11500396752208508,0.11324667196120261,0.08558202348125137,0.09825569077470496,0.15078596723567472,0.1147087495199053,0.29883665115374036,0.31389576534289504,0.2661603282245685,-0.04913145663710654,0.46424071599708555,0.41439060921587956,0.2517634525035592,0.397745857947708,0.5839817345922231,0.26975225092271543,0.17160531505157178,0.29817927472708555,0.3288101759774975,0.4719489935888726,0.18893006977112645,0.3190455393700927,0.14994632853046097,0.3407433703255115,0.10713729493747373,0.15521528738112472,0.28084631253852094,0.25417593717967185,0.19740776693895598,0.3909971896049749,0.04589929317671051,0.41840535055253525,0.11087869099997706,0.2509184413418661,0.1474139324139668,0.3113192387460035,0.15548980518607539,0.23050859166703563,0.1363767222598973,0.12457025163516612,0.3106386311891768,-0.04459964797891511
2,0.10429951680419626,-0.24548398145847938,0.05367254791181491,0.35585753592100355,0.3647442879119214,0.43537983265646385,0.35891069387064267,0.23230420263131785,0.20664060800399447,0.34923929342637544,0.23571008178233266,0.27935631236231684,0.37358412533105373,0.2536162161731238,0.22781103918437798,0.3044559476971816,0.4134019501377359,0.27750572567831544,0.24321799071509184,0.22979481295819987,0.3437610096325299,0.3763539690378525,0.26993843521979005,0.4140050761546185,0.39230466173114803,0.5538189253882402,0.478821726994903,0.16589343370641466,0.23272791953752517,0.2759087318358126,0.318396351824536,0.20578707729838705,0.22941279965583292,0.2583680451078676,0.012267931633337179,0.15291873134006942,0.170588031596921,0.05402011689139033,0.0690920082745253,0.1297280808098444,0.15473154576564424,0.21073122778849585,0.06194470212353717,0.04667282689198396,0.18089725056904407,0.020453298748346407,-0.0264145294701801,-0.0392788078825057,0.005930395406858604,0.038317643049130067,0.06933858486247885,-0.10302290378736774
3,0.17304392155625303,0.09277213719880126,0.12918048775589358,-0.020668439103110486,0.12474846770228704,-0.08281630850506182,-0.13594294579622312,0.031210946144794995,0.008408269774452717,0.0128397988294271,-0.05771935762141613,-0.024412405637516954,-0.02411490378422441,0.07518528568350041,0.034649761342828954,-0.07582812252506786,-0.05782440125534034,-0.04498529139491275,0.016732309697153062,0.1901672739930257,-0.0415108815664254,-0.07385685058226366,0.047746003108826804,0.11308490714991218,-0.006580419088409983,0.10594581355186614,0.1535529398531356,0.04600426866614664,0.03574600263052921,-0.030215639561188855,0.027887638540770917,0.0002201856283074549,0.12200427050766073,-0.038297557856537795,0.09868038690510432,-0.02920608700455832,0.0401092725876745,0.12687843274732788,0.09499844858573954,0.057731852445339335,-0.020949696138357312,0.21677450679552848,0.11999868934540396,0.07316312732138727,-0.014681941922751091,0.12921336922833365,0.11238801754284308,0.053356600401916594,0.10154945267526874,-0.011533627865233669,0.12195083541353444,0.10847977479537972
4,-0.09736369747758733,-0.17666265119837146,-0.10890061099040163,-0.1079281477864383,-0.097324199086806,-0.18687646637677238,-0.22533065893146711,-0.09185602998079741,-0.1589259437237781,-0.11831560647539881,-0.1694966927640878,-0.1590398338561072,-0.12420098975943343,-0.05887892026523537,-0.0776857545453852,-0.22215470731529616,-0.26542523564838566,-0.3040260879664324,-0.2015120428790831,-0.031105611243739638,-0.22004477008357737,-0.174044268694336,-0.1148660391271875,-0.2012670059119744,-0.18853392227844182,-0.28666049211880973,-0.313788675262939,-0.05246694190734154,-0.052541369567645324,-0.08433913039121578,-0.10069676839041827,-0.04656136226557325,-0.20095615227811506,-0.0722056166268016,-0.15010019991954793,-0.02880120196991364,-0.21085791469139278,-0.128637017174559,-0.03821146202490019,-0.15465344109202964,-0.049503631312771315,-0.12987825993406607,-0.1505351600274521,-0.1149739850727616,0.016649651144838195,-0.09192760417382718,-0.1410292072524888,-0.026252145941837914,-0.11491604473881939,-0.03352719139207724,-0.11970906703536033,-0.08151638332534758
5,0.032008222651111924,0.0657530060901848,0.07627981588550628,-0.008720132437544216,0.0031154957907783857,-0.020958712281074324,0.00761003798085783,0.05014969083218298,0.05804891444830095,0.012324812450401823,-7.745289176383696e-07,-0.02183806142309272,-0.02923926598128633,-0.009232458318018857,-0.0029433212784947247,-0.022078132058008463,-0.02167204088318488,-0.021212101585181425,-0.019502547507037265,0.05833173546491452,-0.002621389727378036,-0.03911224654262467,-0.015320920292179848,-0.0302413355910384,-0.0164512887620483,0.010646807939686677,-0.0003693206530604585,0.00039797772085349966,0.0005994519056690305,-0.007551887947573304,0.005109599719545254,-0.0037859675779954617,0.055662783881964176,-0.00776090371972796,0.012397711544916184,0.00010324783676251484,0.01937675698901558,0.0069169252534104254,0.005083405854715802,-0.0003749339092948386,0.006384257465171177,0.03267805715063427,0.06049055480019001,-0.005978754612678786,-0.00290572386621007,0.0036516331864991057,0.0331175727439555,0.0030828074769806784,0.052526423606162026,-0.006393383725673696,0.035240049827156616,0.04742006951123292
6,-0.27762504731618615,-0.3367786193181991,-0.3202487118870433,-0.01723195831105428,-0.021430442270294083,-0.015898668911932406,-0.03200419287950029,-0.0973391846282136,-0.0029376395456949173,-0.005519632933281028,-0.060110818551357484,-0.04218585243416059,-0.02099766335799134,-0.04073103653956159,-0.043994952403329284,-0.06086030622864485,-0.15594109238988724,-0.06441223202933008,-0.060481887893483216,-0.054307656561438745,-0.0607709154129046,-0.14066664319565958,-0.02404637145736264,-0.13315160522530944,-0.10064937613733971,-0.28177899634794845,-0.23241618641902348,-0.03508415711192624,-0.0417798660631007,-0.028073165585485955,-0.06505795486034989,-0.030891670259290127,-0.21638846920286342,-0.01759817303938412,-0.23195982099118406,-0.05698563902075259,-0.200257813402793,-0.24252974524678197,-0.06934510463482906,-0.21228441943208884,-0.03925220042870397,-0.14509855932776516,-0.15739682607238417,-0.2271824610052879,-0.04976358126750126,-0.19945280102919843,-0.27256328052449647,-0.07587911672744159,-0.23772769918621495,-0.07161489225167449,-0.3391102263775485,-0.2342111290336305
7,-1.01991402328225,-1.312503010729385,-1.2133803394927607,-0.2941724773986888,-0.29149434613649017,-0.34173010430733536,-0.2595400651901392,-0.32096724483243566,-0.06488771089329896,-0.25499654720586995,-0.2168765509636628,-0.35784189547785483,-0.23396299323736452,-0.12486196902023776,-0.13567596976096846,-0.42086144382941565,-0.8679521848308648,-0.6229816283318742,-0.36113021974270143,-0.6070402730872064,-0.571627499376796,-0.9909713797202192,-0.14900322918647843,-0.9048705810596768,-0.8904196109040549,-1.3779401897575176,-1.3075093541177003,-0.16893258255405266,-0.26063870509300396,-0.26991127280649846,-0.5535668652380129,-0.1885408967121949,-1.1833044860503341,-0.15601359617381888,-1.115125811207692,-0.16294664610139342,-1.4211853931884642,-0.981707044950351,-0.5491474786249912,-0.8209512872646858,-0.3895652435889174,-0.7862884282822193,-0.9949028643804074,-0.9259425786947304,-0.07506904303469857,-0.7434993819084725,-1.3194101861366745,-0.16397849779434379,-0.965889455151702,-0.14781671355314469,-1.1299729750466203,-1.0416326961978641
8,-0.41627994266405455,-0.563320487461737,-0.46206652202192744,-0.30923516069228596,-0.5257788487066326,-0.7913027215009016,-0.816349866316274,-0.7745250175002086,-0.6210966400166088,-0.39420848882293824,-0.7602346163690622,-0.536860528636009,-0.3957255969887471,-0.2173744304813775,-0.019102085483600796,-0.7560527812489769,-1.3401632192090007,-0.6224628364586828,-0.21350634489327083,-0.6224005608726163,-0.6280319156195048,-1.2682701140066563,-0.024510004003800927,-1.2998875988462073,-1.3858152090149487,-1.711025858715575,-1.3049025680563373,-0.2766307160673496,-0.39827853937241786,-0.4321928848586947,-0.604792449457799,-0.17183640262118896,-0.7430953421755679,-0.15865263835121543,-0.5847981882724976,-0.3668560557201434,-0.40868844173515667,-0.8632669346063466,-0.6150337305198074,-0.851120139413232,-0.6674852652084289,-1.2448114275738587,-0.3370294231579121,-0.8577618611253524,-0.15620643103227477,-0.5881251027223953,-0.5421870195263454,-0.48296985199866027,-0.4386042377082301,-0.4508043439862895,-0.6131338742304331,-0.3879113183684261
9,0.22960531832918504,-0.11701198997425585,-0.014049957353126473,0.43980928094837407,0.44986731336039054,0.434689741610953,0.4690651350346347,0.22975996476672966,0.2880397732023322,0.3607167052069456,0.4231348016779655,0.16037773885365045,0.06649527008250877,0.23539536303753497,0.30576622367855594,0.3572957481062015,0.5937482914670713,0.26454450113880007,0.09720041932026995,0.47094073367895894,0.34999840257283155,0.5230026056036698,-0.015317623142416324,0.9160626779884584,1.0097708361891755,0.543570479825262,-0.10536649889549816,0.3763259767841244,0.4988255068987606,0.3494323638183318,0.5400234287894047,0.5502409028145463,-0.6892810308235873,0.6575386370192914,-0.31167300230201267,0.49207123908648587,-0.3563068950140408,0.07430708620728947,0.44611475520570804,0.04425449180989852,0.5820449957164414,0.39526043581381,-0.5520164261504827,-0.047672009500312904,0.3163087662368392,0.08456954251840808,-0.33402260746690665,0.40639879285586894,-0.20523411609965747,0.3268591279795792,0.06614661688782478,-0.21598639779078938
10,1.2548109356619301,0.9430945088838691,2.0483536857554046,0.2860855238032585,0.23061896507657093,0.3087275139221738,0.322834508138073,0.38855621677960794,0.2508096807494645,0.17501964683525678,0.4597412741667757,0.2763412627237211,0.20531694137755807,0.07253346184450175,0.12418097080891911,0.4344606848131117,0.7564062010313286,0.5081621400508699,0.303502200742157,0.39997157954128454,0.42461153601070334,0.5785826691638737,0.25384223396643496,0.734558192422988,0.5410416980365869,0.9686558540170264,1.0298196961892194,0.16783589964960668,0.22119880379679258,0.22917064019774083,0.5725694376557684,0.23476814299704174,1.2238311788065357,0.2692706403728202,1.1634148415671703,0.2814243857672453,1.1337377709629581,1.2187290157058457,0.5946665126672595,0.9468705884339615,0.4605971209515424,0.831713910984048,1.1612939138248073,1.2607830602324086,0.16441943955044722,1.032271685753243,1.4763531928007887,0.9481907607437018,1.4589862711209747,0.3888727766605952,1.4521895788094814,1.2183806292945336
